filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
.\venv\Lib\site-packages\jinja2\nodes.py,markupsafe_markup_xss,B704,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/79.html,Potential XSS with ``markupsafe.Markup`` detected. Do not use ``Markup`` on untrusted data.,619,19,36,[619],https://bandit.readthedocs.io/en/1.9.2/plugins/b704_markupsafe_markup_xss.html
.\venv\Lib\site-packages\jinja2\nodes.py,markupsafe_markup_xss,B704,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/79.html,Potential XSS with ``markupsafe.Markup`` detected. Do not use ``Markup`` on untrusted data.,1091,15,51,[1091],https://bandit.readthedocs.io/en/1.9.2/plugins/b704_markupsafe_markup_xss.html
.\venv\Lib\site-packages\jinja2\nodes.py,markupsafe_markup_xss,B704,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/79.html,Potential XSS with ``markupsafe.Markup`` detected. Do not use ``Markup`` on untrusted data.,1112,19,31,[1112],https://bandit.readthedocs.io/en/1.9.2/plugins/b704_markupsafe_markup_xss.html
.\venv\Lib\site-packages\jinja2\parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'sub',630,25,30,[630],https://bandit.readthedocs.io/en/1.9.2/plugins/b105_hardcoded_password_string.html
.\venv\Lib\site-packages\jinja2\parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'add',633,27,32,[633],https://bandit.readthedocs.io/en/1.9.2/plugins/b105_hardcoded_password_string.html
.\venv\Lib\site-packages\jinja2\parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'dot',784,29,34,[784],https://bandit.readthedocs.io/en/1.9.2/plugins/b105_hardcoded_password_string.html
.\venv\Lib\site-packages\jinja2\parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'lbracket',784,52,62,[784],https://bandit.readthedocs.io/en/1.9.2/plugins/b105_hardcoded_password_string.html
.\venv\Lib\site-packages\jinja2\parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'lparen',788,31,39,[788],https://bandit.readthedocs.io/en/1.9.2/plugins/b105_hardcoded_password_string.html
.\venv\Lib\site-packages\jinja2\parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'pipe',797,29,35,[797],https://bandit.readthedocs.io/en/1.9.2/plugins/b105_hardcoded_password_string.html
.\venv\Lib\site-packages\jinja2\parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'name',799,31,37,[799],https://bandit.readthedocs.io/en/1.9.2/plugins/b105_hardcoded_password_string.html
.\venv\Lib\site-packages\jinja2\parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'lparen',803,31,39,[803],https://bandit.readthedocs.io/en/1.9.2/plugins/b105_hardcoded_password_string.html
.\venv\Lib\site-packages\jinja2\runtime.py,markupsafe_markup_xss,B704,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/79.html,Potential XSS with ``markupsafe.Markup`` detected. Do not use ``Markup`` on untrusted data.,375,19,29,[375],https://bandit.readthedocs.io/en/1.9.2/plugins/b704_markupsafe_markup_xss.html
.\venv\Lib\site-packages\jinja2\runtime.py,markupsafe_markup_xss,B704,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/79.html,Potential XSS with ``markupsafe.Markup`` detected. Do not use ``Markup`` on untrusted data.,389,19,29,[389],https://bandit.readthedocs.io/en/1.9.2/plugins/b704_markupsafe_markup_xss.html
.\venv\Lib\site-packages\jinja2\runtime.py,markupsafe_markup_xss,B704,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/79.html,Potential XSS with ``markupsafe.Markup`` detected. Do not use ``Markup`` on untrusted data.,776,19,29,[776],https://bandit.readthedocs.io/en/1.9.2/plugins/b704_markupsafe_markup_xss.html
.\venv\Lib\site-packages\jinja2\runtime.py,markupsafe_markup_xss,B704,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/79.html,Potential XSS with ``markupsafe.Markup`` detected. Do not use ``Markup`` on untrusted data.,787,17,27,[787],https://bandit.readthedocs.io/en/1.9.2/plugins/b704_markupsafe_markup_xss.html
.\venv\Lib\site-packages\jinja2\sandbox.py,try_except_pass,B110,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,"Try, Except, Pass detected.",298,16,24,"[298, 299]",https://bandit.readthedocs.io/en/1.9.2/plugins/b110_try_except_pass.html
.\venv\Lib\site-packages\jinja2\utils.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,370,38,57,[370],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\jinja2\utils.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,372,23,36,[372],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\jinja2\utils.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,380,21,36,[380],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\jinja2\utils.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,385,21,38,[385],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\jinja2\utils.py,markupsafe_markup_xss,B704,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/79.html,Potential XSS with ``markupsafe.Markup`` detected. Do not use ``Markup`` on untrusted data.,403,11,5,"[403, 404, 405]",https://bandit.readthedocs.io/en/1.9.2/plugins/b704_markupsafe_markup_xss.html
.\venv\Lib\site-packages\jinja2\utils.py,markupsafe_markup_xss,B704,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/79.html,Potential XSS with ``markupsafe.Markup`` detected. Do not use ``Markup`` on untrusted data.,668,11,5,"[668, 669, 670, 671, 672, 673, 674]",https://bandit.readthedocs.io/en/1.9.2/plugins/b704_markupsafe_markup_xss.html
.\venv\Lib\site-packages\markdown_it\ruler.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,265,12,45,[265],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\markdown_it\rules_core\linkify.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,35,8,33,[35],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\markdown_it\rules_core\linkify.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,39,12,43,[39],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\markdown_it\rules_core\smartquotes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,20,4,21,[20],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\markdown_it\tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,100,16,41,[100],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\markdown_it\tree.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,164,8,33,[164],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\__pip-runner__.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,43,8,49,[43],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\__pip-runner__.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,49,0,82,[49],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\build_env.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,314,8,31,[314],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cache.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,41,8,56,[41],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cache.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,125,8,29,[125],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\base_command.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,90,8,47,[90],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\base_command.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,108,12,42,[108],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\command_context.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,16,8,40,[16],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\command_context.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,26,8,36,[26],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\index_command.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,84,12,44,[84],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\index_command.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,96,8,56,[96],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\index_command.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,159,8,43,[159],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\main_parser.py,blacklist,B404,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,Consider possible security implications associated with the subprocess module.,6,0,17,[6],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_imports.html#b404-import-subprocess
.\venv\Lib\site-packages\pip\_internal\cli\main_parser.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,subprocess call - check for execution of untrusted input.,101,19,42,[101],https://bandit.readthedocs.io/en/1.9.2/plugins/b603_subprocess_without_shell_equals_true.html
.\venv\Lib\site-packages\pip\_internal\cli\parser.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,54,12,42,[54],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\parser.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,115,12,62,[115],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\parser.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,117,12,42,[117],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\parser.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,171,8,24,[171],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\parser.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,229,12,42,[229],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\parser.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,256,16,50,[256],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\parser.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,289,12,42,[289],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\progress_bars.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,38,4,76,[38],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\req_command.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,66,8,48,[66],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\req_command.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,113,8,46,[113],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\spinners.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,60,8,33,[60],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\cli\spinners.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,99,8,33,[99],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_internal\commands\completion.py,any_other_function_with_shell_equals_true,B604,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/78.html,"Function call with shell=True parameter identified, possible security issue.",129,18,76,[129],https://bandit.readthedocs.io/en/1.9.2/plugins/b604_any_other_function_with_shell_equals_true.html
